Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Panier,shipping_delay,profit_margin,delivery_time
6217,CA-2015-161711,2015-11-28,2015-12-03,Standard Class,dba71186ea6a4b943441f49f71ece9975cfcf3909a74bc6901d88595b9e00ff8,Corporate,United States,New York City,New York City,10035.0,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,62.24,8.0,0.0,29.2528,Staple envelope,5 days,0.47,5.0
6218,US-2015-129553,2015-07-27,2015-08-02,Standard Class,d34dfd89303787743c5f0308f555e049e0f12a72af2e0b31e71dc5d85682810c,Consumer,United States,Louisville,Louisville,40214.0,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3.0,0.0,0.2997,Mediabridge Sport Armband iPhone 5s,6 days,0.010000000000000002,6.0
6219,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,4976245a537d09c5945421eacf523447137bd7e1a3b4063bfb745824e6d93d9b,Consumer,United States,Trenton,Trenton,48183.0,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6.0,0.0,35.196,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",6 days,0.27999999999999997,6.0
6220,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,4976245a537d09c5945421eacf523447137bd7e1a3b4063bfb745824e6d93d9b,Consumer,United States,Trenton,Trenton,48183.0,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2.0,0.0,51.8346,Pyle PMP37LED,6 days,0.27,6.0
6221,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Trenton,Trenton,48183.0,Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86,7.0,0.0,1.4602,Woodgrain Magazine Files by Perma,6 days,0.06999999999999999,6.0
6222,US-2017-157224,2017-09-14,2017-09-18,Second Class,f9e26f3c01e991f0ed09d071687802620ad2b6ba9acb033e83ba9dcc5528a2e6,Consumer,United States,Los Angeles,Los Angeles,90045.0,West,OFF-LA-10000121,Office Supplies,Labels,Avery 48,56.7,9.0,0.0,26.082,Avery 48,4 days,0.45999999999999996,4.0
6223,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,d01ee9a5a291b8f8fdea8f3e908f437e217514b93db9ca5563786a34fec182f6,Consumer,United States,Hendersonville,Hendersonville,37075.0,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4.0,0.2,19.0848,"Executive Impressions 14"" Two-Color Numerals Wall Clock",4 days,0.26250000000000007,4.0
6224,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,d01ee9a5a291b8f8fdea8f3e908f437e217514b93db9ca5563786a34fec182f6,Consumer,United States,Hendersonville,Hendersonville,37075.0,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,12.264,7.0,0.2,1.0731,Pencil and Crayon Sharpener,4 days,0.0875,4.0
6225,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,d01ee9a5a291b8f8fdea8f3e908f437e217514b93db9ca5563786a34fec182f6,Consumer,United States,Hendersonville,Hendersonville,37075.0,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,218.352,3.0,0.2,7.2576,Safco Industrial Wire Shelving System,4 days,0.0332380743020444,4.0
6226,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,f021cdecd815b9ceb63ab2a7f06e16df379aa9667491d08552d7edc49fb922fe,Consumer,United States,Portland,Portland,97206.0,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294,1.0,0.0,7.2576,"Bush Cubix Collection Bookcases, Fully Assembled",4 days,0.1094759706760793,4.0
6227,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,f021cdecd815b9ceb63ab2a7f06e16df379aa9667491d08552d7edc49fb922fe,Consumer,United States,Portland,Portland,97206.0,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168,4.0,0.2,-14.5584,Global Highback Leather Tilter in Burgundy,4 days,-0.05,4.0
6228,CA-2014-148782,2014-11-02,2014-11-07,Standard Class,e105a2263af9b22edd50627f92a9777ea54fd28b9c75fa0b7c3d476e080d9a64,Consumer,United States,Irving,Irving,75061.0,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",88.776,3.0,0.2,7.7679,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",5 days,0.08750000000000001,5.0
6229,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,02c48608c84d4e55fff763c5fccac13bc5ceca8b7c7932cb8a826644840fc504,Home Office,United States,Cleveland,Cleveland,44105.0,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,4.0,0.4,-20.2356,Panasonic Kx-TS550,5 days,-0.18333333333333335,5.0
6230,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,02c48608c84d4e55fff763c5fccac13bc5ceca8b7c7932cb8a826644840fc504,Home Office,United States,Cleveland,Cleveland,44105.0,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176,3.0,0.2,15.8631,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",5 days,0.2875,5.0
6231,CA-2017-127656,2017-07-11,2017-07-17,Standard Class,ae676bf5c132bfd22fc26ef4a02a354fbba034f98cc339351a4d880d1d42dec3,Consumer,United States,Waterloo,Waterloo,50701.0,Central,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,30.32,4.0,0.0,11.8248,Staples in misc. colors,6 days,0.39,6.0
6232,US-2017-142188,2017-09-11,2017-09-11,Same Day,fbd09db34d922b3bee1aceab61a521602d8a395d0cdce9b9bb1392008e6ca7e2,Consumer,United States,Seattle,Seattle,98105.0,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.568,2.0,0.2,8.8784,Office Star - Contemporary Task Swivel Chair,0 days,0.04999999999999999,0.0
6233,US-2017-142188,2017-09-11,2017-09-11,Same Day,fbd09db34d922b3bee1aceab61a521602d8a395d0cdce9b9bb1392008e6ca7e2,Consumer,United States,Seattle,Seattle,98105.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3.0,0.0,9.3312,Xerox 225,0 days,0.48000000000000004,0.0
6234,US-2017-142188,2017-09-11,2017-09-11,Same Day,fbd09db34d922b3bee1aceab61a521602d8a395d0cdce9b9bb1392008e6ca7e2,Consumer,United States,Seattle,Seattle,98105.0,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,71.28,11.0,0.0,34.2144,Xerox 1894,0 days,0.48,0.0
6235,US-2017-142188,2017-09-11,2017-09-11,Same Day,fbd09db34d922b3bee1aceab61a521602d8a395d0cdce9b9bb1392008e6ca7e2,Consumer,United States,Seattle,Seattle,98105.0,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,40.74,,0.2,7.2576,Ibico Ibimaster 300 Manual Binding System,0 days,0.1781443298969072,0.0
6236,US-2017-142188,2017-09-11,2017-09-11,Same Day,fbd09db34d922b3bee1aceab61a521602d8a395d0cdce9b9bb1392008e6ca7e2,Consumer,United States,Seattle,Seattle,98105.0,West,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,79.96,5.0,0.2,-17.991,iOttie XL Car Mount,0 days,-0.225,0.0
6237,CA-2016-144400,2016-02-23,2016-02-27,Standard Class,6380a2b9a6213ea50eacbe6393a7eaa6ce003677db42816672596d8add21632e,Corporate,United States,Philadelphia,Philadelphia,19120.0,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3.0,0.2,21.591,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",4 days,0.375,4.0
6238,US-2016-155180,2016-01-22,2016-01-29,Standard Class,f7ecbebf6248c064d326b629049af3c2fc35046cea386ef4fd4b45246eaca74a,Consumer,United States,New York City,New York City,10009.0,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336,4.0,0.2,9.2176,Wilson Jones data.warehouse D-Ring Binders with DublLock,7 days,0.35,7.0
6239,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,e422b7233ae24e15e9b5ad56ea7a616cd6d47de15358b481b08796bf857b39e7,Consumer,United States,San Jose,San Jose,95123.0,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3.0,0.0,21.645,Eldon Cleatmat Chair Mats for Medium Pile Carpets,4 days,0.13,4.0
6240,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,e422b7233ae24e15e9b5ad56ea7a616cd6d47de15358b481b08796bf857b39e7,Consumer,United States,San Jose,San Jose,95123.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2.0,0.0,7.2576,Standard Rollaway File with Lock,4 days,0.0201387424385371,4.0
6241,US-2016-131912,2016-10-29,2016-11-01,Second Class,f44474bbd730e2746096005bba57352083f3b73873e7c1b4226334b53ab39bcd,Consumer,United States,Los Angeles,Los Angeles,90008.0,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744,1.0,0.2,3.8168,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",3 days,0.325,3.0
6242,CA-2017-141572,2017-05-28,2017-05-31,Second Class,abe7ddad35bb414793b1742a21968b1f2dca416e3f90f416a24781023acd932b,Corporate,United States,Concord,Concord,3301.0,East,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44,8.0,0.0,7.2576,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",3 days,0.02933074684772066,3.0
6243,CA-2014-134621,2014-12-21,2014-12-28,Standard Class,542bd26a88d24710064c076695eb03fb9c4b55bd00d5a372d5dfe55821aefaac,Home Office,United States,Columbia,Columbia,38401.0,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,2.0,0.0,-14.592,Ibico Plastic Spiral Binding Combs,7 days,-0.8,7.0
6244,CA-2016-165561,2016-11-24,2016-11-28,Standard Class,2f0bd6709f6bad57ea646ec0443217d9180c6ae36329ebc120a51d817391881b,Home Office,United States,Bellevue,Bellevue,98006.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,,0.0,7.605,"Elite 5"" Scissors",4 days,0.3,4.0
6245,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,42dd2029bbed5434fbe19b1053876df7014553ff9d12c58c166572fb73358e3b,Home Office,United States,Seattle,Seattle,98105.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,119.04,6.0,0.0,30.9504,Newell 334,5 days,0.25999999999999995,5.0
6246,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,42dd2029bbed5434fbe19b1053876df7014553ff9d12c58c166572fb73358e3b,Home Office,United States,Seattle,Seattle,98105.0,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3.0,0.0,6.4206,"Eldon Expressions Wood Desk Accessories, Oak",5 days,0.29,5.0
6247,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,42dd2029bbed5434fbe19b1053876df7014553ff9d12c58c166572fb73358e3b,Home Office,United States,Seattle,Seattle,98105.0,West,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2.0,0.0,6.0114,AmazonBasics 3-Button USB Wired Mouse,5 days,0.43,5.0
6248,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,f6753bea3f3b104baa953ccce162c27d9c9d44e343711ddc725b518862c47c26,Consumer,United States,Columbus,Columbus,47201.0,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,43.41,1.0,0.0,19.9686,Satellite Sectional Post Binders,6 days,0.46,6.0
6249,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,f6753bea3f3b104baa953ccce162c27d9c9d44e343711ddc725b518862c47c26,Consumer,United States,Columbus,Columbus,47201.0,Central,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,3.0,0.0,2.6208,Eldon Wave Desk Accessories,6 days,0.42,6.0
6250,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Columbus,Columbus,47201.0,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,,0.0,7.2576,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,6 days,0.015602373376902571,6.0
6251,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Columbus,Columbus,47201.0,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,1.0,0.0,3.99,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",6 days,0.5,6.0
6252,CA-2014-101147,2014-12-02,2014-12-04,First Class,6ec451761105dd9bf0227488eed2a8b568a03ba8bf14460f2cfe00aa297a395b,Consumer,United States,Chicago,Chicago,60623.0,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.394,1.0,0.0,-6.3441,Staple holder,2 days,-2.65,2.0
6253,CA-2014-165806,2014-04-07,2014-04-07,Same Day,f9b162eb1a0a28817bac4c5faf615a9a5a30f9c46f933cebc61f75ff76704428,Home Office,United States,Marietta,Marietta,30062.0.0,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32,9.0,0.0,27.9936,Xerox 226,0 days,0.48,0.0
6254,CA-2014-165806,2014-04-07,2014-04-07,Same Day,f9b162eb1a0a28817bac4c5faf615a9a5a30f9c46f933cebc61f75ff76704428,Home Office,United States,Marietta,Marietta,30062.0,South,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,3.0,0.0,50.2425,RCA Visys Integrated PBX 8-Line Router,0 days,0.25,0.0
6255,CA-2015-151624,2015-09-08,2015-09-14,Standard Class,91bac3cd75b62d83bd11cdd95d30901a8b9a5a1b467e8f560c55a2ced4b01ebf,Corporate,United States,Montgomery,Montgomery,36116.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,21.36,8.0,0.0,8.1168,Acrylic Self-Standing Desk Frames,6 days,0.38,6.0
6256,CA-2017-139444,2017-09-09,2017-09-15,Standard Class,397f65136486c9bbe139df08795f8ae89baac6e44ce80f6497b568ff0a6df4b0,Corporate,United States,Plano,Plano,75023.0,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,9.856,4.0,0.2,3.4496,Avery 511,6 days,0.35000000000000003,6.0
6257,CA-2015-133977,2015-09-06,2015-09-08,Second Class,4a536b3ed54c5f45c94b05879a30981b4cc473aa3a40056d3afe1b7bb6723e0f,Home Office,United States,Tamarac,Tamarac,33319.0.0,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444,1.0,0.0,-2.5256,GBC Plasticlear Binding Covers,2 days,-0.7333333333333333,2.0
6258,CA-2017-141425,2017-11-02,2017-11-06,Second Class,8e77ecd8ba458e6b961216e3c9d5288de78e7d445a0790bec58527fa2f89c301,Corporate,United States,Columbus,Columbus,43229.0,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,384.592,2.0,0.2,7.2576,Premier Automatic Letter Opener,4 days,0.018870907351166952,4.0
6259,CA-2015-133536,2015-03-28,2015-03-30,Second Class,6d1811cde0aa70e35d9faf49c3953331984b4dfbd84295871a0912dc9a84b593,Consumer,United States,New York City,New York City,10009.0,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.92,3.0,0.0,11.2308,Security-Tint Envelopes,2 days,0.49,2.0
6260,CA-2015-150441,2015-08-13,2015-08-17,Second Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Richmond,Richmond,47374.0,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36,4.0,0.0,5.5664,Avery Round Ring Poly Binders,4 days,0.49,4.0
6261,CA-2015-162607,2015-05-12,2015-05-18,Standard Class,91dc62ff00c1e51b33f774efa192d387fe94ebefd41def777262250f840b3bc3,Consumer,United States,Seattle,Seattle,98115.0,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,14.592,3.0,0.2,4.9248,Prestige Round Ring Binders,6 days,0.3375,6.0
6262,CA-2017-103506,2017-07-23,2017-07-27,Standard Class,187fac1dffba064b21170062a5609f2317937004e2c1002cb4c4683c5f248363,Corporate,United States,Long Beach,Long Beach,11561.0,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4,4.0,0.0,19.872,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",4 days,0.48000000000000004,4.0
6263,CA-2016-132479,2016-09-24,2016-09-26,First Class,bb77981eacef121748465051ff5e774ced80b7216841298617bdb3a95c2404d0,Corporate,United States,Rockford,Rockford,61107.0,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442.372,7.0,0.0,7.2576,GBC ProClick 150 Presentation Binding System,2 days,0.01640610165200329,2.0
6264,CA-2017-160724,2017-05-05,2017-05-10,Standard Class,0369ac17df128032c356845c2affa7514fec536015f9a12cd48e6adfc3067395,Corporate,United States,Columbus,Columbus,31907.0,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3.0,0.0,15.525,Ibico Covers for Plastic or Wire Binding Elements,5 days,0.45,5.0
6265,US-2016-115952,2016-10-06,2016-10-06,Same Day,267e62c00b66411d570469429942c5fa7470955fb03bd50ba0141f3a01c1710b,Consumer,United States,Tulsa,Tulsa,74133.0,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5.0,0.0,14.425,Avery Binding System Hidden Tab Executive Style Index Sets,0 days,0.5,0.0
6266,CA-2014-146731,2014-11-03,2014-11-08,Standard Class,eb34d810bb5a3c11531b39288a09ba65276ac3677c2e89c6328352c217649075,Consumer,United States,Nashville,Nashville,37211.0,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488,2.0,0.2,1.1772,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",5 days,0.3375,5.0
6267,CA-2014-146731,2014-11-03,2014-11-08,Standard Class,eb34d810bb5a3c11531b39288a09ba65276ac3677c2e89c6328352c217649075,Consumer,United States,Nashville,Nashville,37211.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856,9.0,0.2,48.5514,Xerox 1884,5 days,0.3375,5.0
6268,CA-2015-115392,2015-10-01,2015-10-04,Second Class,5d69542371169eda312e769f1a35a75235d8fcce0b7afa0921310db2a5102a41,Home Office,United States,Cambridge,Cambridge,2138.0,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,311.98,2.0,0.0,7.2576,Cisco SPA301,3 days,0.02326302968138983,3.0
6269,CA-2015-115392,2015-10-01,2015-10-04,Second Class,5d69542371169eda312e769f1a35a75235d8fcce0b7afa0921310db2a5102a41,Home Office,United States,Cambridge,Cambridge,2138.0,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45,,0.0,10.327,Avery Non-Stick Binders,3 days,0.46,3.0
6270,CA-2017-102379,2017-12-02,2017-12-06,Standard Class,0484dd98ac6d61c6eaaecf48d3b5fe0ba26db2a3bc09dde14ef69cbc352d77f3,Corporate,United States,Oakland,Oakland,94601.0,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992,1.0,0.2,-7.9984,Anker Astro 15000mAh USB Portable Charger,4 days,-0.2,4.0
6271,CA-2017-102379,2017-12-02,2017-12-06,Standard Class,0484dd98ac6d61c6eaaecf48d3b5fe0ba26db2a3bc09dde14ef69cbc352d77f3,Corporate,United States,Oakland,Oakland,94601.0,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,40.74,9.0,0.2,43.4646,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,4 days,1.0668777614138438,4.0
6272,CA-2017-102379,2017-12-02,2017-12-06,Standard Class,0484dd98ac6d61c6eaaecf48d3b5fe0ba26db2a3bc09dde14ef69cbc352d77f3,Corporate,United States,Oakland,Oakland,94601.0,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9,5.0,0.0,44.975,Panasonic KP-380BK Classic Electric Pencil Sharpener,4 days,0.25,4.0
6273,CA-2017-149706,2017-12-11,2017-12-12,First Class,631bb89776ac256bef891b032f8b5104ac57a79a43af213972af13819fece9fa,Corporate,United States,Palatine,Palatine,60067.0,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312,7.0,0.2,23.2624,Enermax Briskie RF Wireless Keyboard and Mouse Combo,1 days,0.2,1.0
6274,US-2016-139087,2016-07-17,2016-07-22,Second Class,313b031a92e682d9f9d91644dcd954bf2963238f6b0c3b15a33612fd823f41da,Consumer,United States,Seattle,Seattle,98105.0,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3.0,0.0,4.4712,Eldon Image Series Black Desk Accessories,5 days,0.36,5.0
6275,US-2016-139087,2016-07-17,2016-07-22,Second Class,313b031a92e682d9f9d91644dcd954bf2963238f6b0c3b15a33612fd823f41da,Consumer,United States,Seattle,Seattle,98105.0,West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,428.4,3.0,0.0,7.2576,First Data TMFD35 PIN Pad,5 days,0.016941176470588237,5.0
6276,US-2016-139087,2016-07-17,2016-07-22,Second Class,313b031a92e682d9f9d91644dcd954bf2963238f6b0c3b15a33612fd823f41da,Consumer,United States,Seattle,Seattle,98105.0,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5.0,0.0,10.89,"Eldon 300 Class Desk Accessories, Black",5 days,0.44,5.0
6277,US-2016-139087,2016-07-17,2016-07-22,Second Class,313b031a92e682d9f9d91644dcd954bf2963238f6b0c3b15a33612fd823f41da,Consumer,United States,Seattle,Seattle,98105.0,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71,7.0,0.0,41.2237,Round Specialty Laser Printer Labels,5 days,0.47000000000000003,5.0
6278,US-2016-139087,2016-07-17,2016-07-22,Second Class,313b031a92e682d9f9d91644dcd954bf2963238f6b0c3b15a33612fd823f41da,Consumer,United States,Seattle,Seattle,98105.0,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2.0,0.0,17.38,Home/Office Personal File Carts,5 days,0.25,5.0
6279,US-2016-139087,2016-07-17,2016-07-22,Second Class,313b031a92e682d9f9d91644dcd954bf2963238f6b0c3b15a33612fd823f41da,Consumer,United States,Seattle,Seattle,98105.0,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784,,0.2,-4.6764,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,5 days,-0.225,5.0
